Entry	Seq_count
tr|A0A536SJM7|A0A53	6
tr|A0A538KQR3|A0A53	4
tr|A0A543I0Y6|A0A54	1
tr|A0A5D0NEC0|A0A5D	4
tr|A0A5Q4DLL0|A0A5Q	5
tr|A0A699MPV7|A0A69	1
tr|A0A6F8ZHG4|A0A6F	2
tr|A0A6L7Z3E2|A0A6L	1
tr|A0A7C8CII5|A0A7C	1
tr|A0A7V2EVW6|A0A7V	2
tr|A0A7V4ASJ7|A0A7V	1
tr|A0A7W0FGW7|A0A7W	3
tr|A0A7W9KKZ6|A0A7W	1
tr|A0A840PG61|A0A84	7
tr|A0A849I9L2|A0A84	2
tr|A0A850AF82|A0A85	1
tr|A0A928Z4W8|A0A92	6
tr|A0A950F689|A0A95	1
tr|A0A952P7Z6|A0A95	1
tr|A0A957J9T6|A0A95	1
tr|A0A964P953|A0A96	1
tr|A0A972N7L1|A0A97	3
tr|B0UJT9|B0UJT9_ME	4
tr|C4FFF6|C4FFF6_9B	1
tr|Q7UYX9|Q7UYX9_RH	9
tr|A0A094YPJ3|A0A09	13
tr|A0A0Q4Y6V4|A0A0Q	1
tr|A0A181C9P7|A0A18	15
tr|A0A1B3N102|A0A1B	7
tr|A0A1E4FM51|A0A1E	3
tr|A0A1G7S5V7|A0A1G	1
tr|A0A1M6EJ69|A0A1M	3
tr|A0A1S6HVM7|A0A1S	4
tr|A0A1X1PK01|A0A1X	34
tr|A0A212A6M0|A0A21	4
tr|A0A291TEI4|A0A29	1
tr|A0A2D6GZH4|A0A2D	1
tr|A0A2G4YTX8|A0A2G	1
tr|A0A2K4FPH2|A0A2K	26
tr|A0A2L2BE49|A0A2L	2
tr|A0A2W6S757|A0A2W	1
tr|A0A316KIG8|A0A31	3
tr|A0A3B1BJF3|A0A3B	6
tr|A0A4P7UNH0|A0A4P	1
tr|A0A4Q5XY94|A0A4Q	1
tr|A0A522VPG7|A0A52	2
tr|A0A536Y2L3|A0A53	6
tr|A0A7V5NXL8|A0A7V	3
tr|A0A7W9ZEY5|A0A7W	1
tr|A0A7X6FMZ9|A0A7X	174
tr|A0A7Y6Y2X4|A0A7Y	1
tr|A0A7Z7LL03|A0A7Z	1
tr|A0A840ZD83|A0A84	4
tr|A0A932P7V9|A0A93	1
tr|A0A961RFP4|A0A96	1
tr|A0A963TPS2|A0A96	1
tr|A0A969LKS7|A0A96	2
tr|A5G659|A5G659_GE	2
tr|K9HN46|K9HN46_9P	2
tr|A0A087D1Z9|A0A08	15
tr|A0A0A0DQC7|A0A0A	3
tr|A0A0N0MK36|A0A0N	2
tr|A0A1I4DND0|A0A1I	1
tr|A0A1Q7YC16|A0A1Q	4
tr|A0A1V6D8F5|A0A1V	5
tr|A0A1W9QAA7|A0A1W	2
tr|A0A222X2Z1|A0A22	1
tr|A0A2D5S9B8|A0A2D	1
tr|A0A2E8B097|A0A2E	2
tr|A0A2E8I237|A0A2E	2
tr|A0A2G9CA80|A0A2G	11
tr|A0A2L1S3N5|A0A2L	4
tr|A0A2N6BR94|A0A2N	2
tr|A0A2V8JFJ9|A0A2V	2
tr|A0A2W2BA12|A0A2W	2
tr|A0A2W5CXM6|A0A2W	70
tr|A0A349DNP0|A0A34	4
tr|A0A351LB81|A0A35	5
tr|A0A351Q812|A0A35	1
tr|A0A358D4B0|A0A35	11
tr|A0A369T7E5|A0A36	1
tr|A0A3M7TEQ4|A0A3M	1
tr|A0A432FW55|A0A43	1
tr|A0A4Q3CZS4|A0A4Q	1
tr|A0A4Q7MFM0|A0A4Q	8
tr|A0A4R4W329|A0A4R	1
tr|A0A4V2ASA8|A0A4V	1
tr|A0A520CVM0|A0A52	2
tr|A0A525JSG1|A0A52	2
tr|A0A535VYD0|A0A53	1
tr|A0A535YBH0|A0A53	1
tr|A0A537VGB1|A0A53	1
tr|A0A560ULT7|A0A56	11
tr|A0A5C1PZG1|A0A5C	17
tr|A0A5M6IV94|A0A5M	2
tr|A0A6I5P6K8|A0A6I	13
tr|A0A7C5AHG3|A0A7C	1
tr|A0A7I7N5Y4|A0A7I	1
tr|A0A7V3JMW7|A0A7V	1
tr|A0A7X6DLG0|A0A7X	2
tr|A0A7Y4Y8Q0|A0A7Y	6
tr|A0A836RG17|A0A83	1
tr|A0A841FYT7|A0A84	1
tr|A0A932CJ01|A0A93	1
tr|A0A935VMH0|A0A93	3
tr|A0A942JD76|A0A94	3
tr|A0A952M594|A0A95	1
tr|A0A955BVK0|A0A95	2
tr|A0A956J9P8|A0A95	2
tr|A0A964VUS4|A0A96	1
tr|A0A965NIB7|A0A96	2
tr|A9AVS1|A9AVS1_HE	5
tr|Q1YMP2|Q1YMP2_AU	1
tr|A0A0F9WBP8|A0A0F	8
tr|A0A0P1GYW4|A0A0P	2
tr|A0A1F2Z9D2|A0A1F	7
tr|A0A1F3B3X1|A0A1F	1
tr|A0A1I4HV20|A0A1I	1
tr|A0A286G5D1|A0A28	1
tr|A0A2C9CTY8|A0A2C	1
tr|A0A2D9RGV9|A0A2D	2
tr|A0A2E2WPI4|A0A2E	1
tr|A0A2M8GZ47|A0A2M	1
tr|A0A2M9FWM5|A0A2M	6
tr|A0A2U1SW94|A0A2U	8
tr|A0A3D2VWH3|A0A3D	3
tr|A0A3G9G9P8|A0A3G	2
tr|A0A438ALI0|A0A43	1
tr|A0A484GEK4|A0A48	1
tr|A0A503XUL4|A0A50	14
tr|A0A523FP53|A0A52	3
tr|A0A5B8CCH5|A0A5B	25
tr|A0A6I6ESA7|A0A6I	3
tr|A0A6M1SVM9|A0A6M	2
tr|A0A7C8LKV2|A0A7C	3
tr|A0A7S9WG76|A0A7S	1
tr|A0A7W9Z186|A0A7W	3
tr|A0A847S291|A0A84	1
tr|A0A8T7JEA8|A0A8T	1
tr|A0A949NKB4|A0A94	7
tr|A0A962KSJ9|A0A96	2
tr|A0A965CQ13|A0A96	11
tr|B0T7Q6|B0T7Q6_CA	3
tr|K2ITD1|K2ITD1_9R	5
tr|A0A0D0PQA4|A0A0D	2
tr|A0A0F6MR36|A0A0F	5
tr|A0A0N7J9Z1|A0A0N	3
tr|A0A0S4QJ67|A0A0S	1
tr|A0A1F1IJA5|A0A1F	2
tr|A0A1G5KXL6|A0A1G	1
tr|A0A1G5P548|A0A1G	1
tr|A0A1G9N1E9|A0A1G	1
tr|A0A1I2IZQ2|A0A1I	2
tr|A0A1I5MEE3|A0A1I	3
tr|A0A1W1HQK2|A0A1W	13
tr|A0A2A5CJT5|A0A2A	1
tr|A0A2D3R966|A0A2D	3
tr|A0A2D5RF67|A0A2D	6
tr|A0A2K8N9U3|A0A2K	1
tr|A0A2M8B715|A0A2M	1
tr|A0A2N4YG82|A0A2N	1
tr|A0A349BQP6|A0A34	11
tr|A0A399ZLA1|A0A39	1
tr|A0A3A4WHJ3|A0A3A	2
tr|A0A3D2WFD9|A0A3D	2
tr|A0A3N1WVR8|A0A3N	2
tr|A0A3N5E8Y2|A0A3N	5
tr|A0A429E358|A0A42	38
tr|A0A4Q3LK14|A0A4Q	3
tr|A0A4R5MEN9|A0A4R	3
tr|A0A4Y9PYJ6|A0A4Y	7
tr|A0A503X9Y1|A0A50	6
tr|A0A519E9G7|A0A51	1
tr|A0A520R8E9|A0A52	1
tr|A0A523KFZ7|A0A52	1
tr|A0A533YRV4|A0A53	3
tr|A0A535GDK5|A0A53	1
tr|A0A542SXR8|A0A54	5
tr|A0A559JCH7|A0A55	1
tr|A0A5B1CL72|A0A5B	5
tr|A0A5D0P100|A0A5D	2
tr|A0A5M9ZQT1|A0A5M	3
tr|A0A6A8QH56|A0A6A	2
tr|A0A6G8Q014|A0A6G	12
tr|A0A6I4NQW0|A0A6I	2
tr|A0A7V3SBZ0|A0A7V	2
tr|A0A7V5SB28|A0A7V	3
tr|A0A7W7C4Y2|A0A7W	1
tr|A0A7Y5TGA4|A0A7Y	3
tr|A0A848FBF4|A0A84	3
tr|A0A857GUC7|A0A85	2
tr|A0A8J2XSU4|A0A8J	1
tr|A0A922YRX6|A0A92	2
tr|A0A939S8T4|A0A93	13
tr|A0A950VYY5|A0A95	4
tr|A0A952PUQ6|A0A95	2
tr|A0A955UZ10|A0A95	1
tr|A0A959L1V1|A0A95	2
tr|A0A961PL23|A0A96	1
tr|D9URS9|D9URS9_ST	1
tr|E7H168|E7H168_9B	8
tr|R0ECB2|R0ECB2_RA	1
tr|A0A0B1ZIJ2|A0A0B	1
tr|A0A0F9T5J9|A0A0F	12
tr|A0A0P1GMR6|A0A0P	1
tr|A0A127FD70|A0A12	1
tr|A0A1G0FBV3|A0A1G	27
tr|A0A239PXN9|A0A23	1
tr|A0A256GLG0|A0A25	2
tr|A0A257FV03|A0A25	49
tr|A0A257QXB1|A0A25	2
tr|A0A257Y6X6|A0A25	2
tr|A0A258BHY6|A0A25	7
tr|A0A258BUV1|A0A25	11
tr|A0A2D2B1J6|A0A2D	1
tr|A0A2E0IQQ4|A0A2E	2
tr|A0A2H5FGE7|A0A2H	21
tr|A0A2V2LEE2|A0A2V	2
tr|A0A346R4J8|A0A34	1
tr|A0A3A3D5A5|A0A3A	5
tr|A0A3M0A883|A0A3M	1
tr|A0A3S0HM52|A0A3S	16
tr|A0A3S0RQN1|A0A3S	10
tr|A0A4R3J9D9|A0A4R	1
tr|A0A653B1A5|A0A65	1
tr|A0A7W6DLE7|A0A7W	2
tr|A0A8B6M3V6|A0A8B	1
tr|A0A8J2ZF94|A0A8J	1
tr|A0A931KYI4|A0A93	10
tr|A0A965L9T8|A0A96	2
tr|B1M9X4|B1M9X4_ME	10
tr|C6XPJ3|C6XPJ3_HI	1
tr|A0A2D5ENL7|A0A2D	2
tr|A0A0F9MAF4|A0A0F	1
tr|A0A0L8L376|A0A0L	8
tr|A0A1F8LQI6|A0A1F	4
tr|A0A1G7TPN1|A0A1G	28
tr|A0A1H5PJX5|A0A1H	3
tr|A0A1Q7C114|A0A1Q	2
tr|A0A1T4R724|A0A1T	4
tr|A0A1V6DP80|A0A1V	1
tr|A0A257RPZ9|A0A25	1
tr|A0A285L4L9|A0A28	2
tr|A0A2A2Q5N7|A0A2A	2
tr|A0A2D0N4Z7|A0A2D	1
tr|A0A2D6N458|A0A2D	1
tr|A0A2E9ZZ25|A0A2E	2
tr|A0A2H0DNS2|A0A2H	48
tr|A0A2M7MRV3|A0A2M	1
tr|A0A2V3VH73|A0A2V	4
tr|A0A2V8DRZ0|A0A2V	6
tr|A0A2V8Y8Y5|A0A2V	1
tr|A0A2V9WCW0|A0A2V	3
tr|A0A352SXB3|A0A35	5
tr|A0A3A0A4Q2|A0A3A	3
tr|A0A3C1Z5V6|A0A3C	7
tr|A0A486WTY1|A0A48	1
tr|A0A4Q0AV95|A0A4Q	2
tr|A0A4Q3C4X0|A0A4Q	3
tr|A0A521Y2V1|A0A52	5
tr|A0A523BW60|A0A52	3
tr|A0A534ACT5|A0A53	1
tr|A0A534MZ08|A0A53	1
tr|A0A538AN24|A0A53	1
tr|A0A561CK10|A0A56	67
tr|A0A5C5W7W1|A0A5C	1
tr|A0A5C7PL35|A0A5C	1
tr|A0A5D9D084|A0A5D	1
tr|A0A5E4SFP4|A0A5E	2
tr|A0A5R8KIL7|A0A5R	1
tr|A0A651E021|A0A65	1
tr|A0A6C1QEZ5|A0A6C	3
tr|A0A6L4WYB3|A0A6L	1
tr|A0A7C2D1C1|A0A7C	1
tr|A0A7K1IDE0|A0A7K	1
tr|A0A7S8IXQ1|A0A7S	3
tr|A0A7V3WMY1|A0A7V	1
tr|A0A7V4H1X9|A0A7V	1
tr|A0A7W1BXW6|A0A7W	7
tr|A0A7Y8KTR1|A0A7Y	4
tr|A0A847DTB3|A0A84	13
tr|A0A8J3ADC0|A0A8J	30
tr|A0A919KTP9|A0A91	3
tr|A0A936QR02|A0A93	1
tr|A0A936ZDW4|A0A93	2
tr|A0A937D1M1|A0A93	3
tr|A0A941MYV8|A0A94	1
tr|A0A950KNH6|A0A95	3
tr|A0A950NLK8|A0A95	1
tr|A0A953TL00|A0A95	27
tr|A0A956VUU6|A0A95	1
tr|A6T252|A6T252_JA	1
tr|A0A0D6B2H5|A0A0D	7
tr|A0A0Q6GT25|A0A0Q	5
tr|A0A109KR21|A0A10	30
tr|A0A1G7HUE9|A0A1G	8
tr|A0A1G8FA48|A0A1G	1
tr|A0A1H1ZH14|A0A1H	3
tr|A0A1H9GXE8|A0A1H	11
tr|A0A1I5E8X6|A0A1I	47
tr|A0A1M3PZW1|A0A1M	2
tr|A0A1X7Q929|A0A1X	1
tr|A0A1Z8KUW7|A0A1Z	4
tr|A0A211ZNT6|A0A21	6
tr|A0A2A4LW55|A0A2A	2
tr|A0A2A4T5T1|A0A2A	1
tr|A0A2A7S9T3|A0A2A	2
tr|A0A2D9RGP4|A0A2D	1
tr|A0A2E0A6B4|A0A2E	1
tr|A0A2E1XJV0|A0A2E	2
tr|A0A2H6IYF2|A0A2H	1
tr|A0A2S9IPG2|A0A2S	3
tr|A0A317PRC9|A0A31	1
tr|A0A3A0EUZ1|A0A3A	3
tr|A0A494TIH7|A0A49	1
tr|A0A495RL94|A0A49	3
tr|A0A4R3Z1E5|A0A4R	8
tr|A0A506U1Q5|A0A50	1
tr|A0A516SCC9|A0A51	1
tr|A0A545TZE5|A0A54	1
tr|A0A5E7Z6U9|A0A5E	1
tr|A0A6P2DZZ8|A0A6P	1
tr|A0A7S9LVY6|A0A7S	1
tr|A0A7W3WC95|A0A7W	4
tr|A0A7W6K474|A0A7W	2
tr|A0A7W9B0C0|A0A7W	2
tr|A0A833G932|A0A83	4
tr|A0A918NEK1|A0A91	1
tr|A0A927JPB7|A0A92	8
tr|A0A944GUN9|A0A94	21
tr|A0A955TQF1|A0A95	3
tr|A0A960JCL6|A0A96	3
tr|A0A961RAK8|A0A96	1
tr|A0A961SG99|A0A96	2
tr|A0A961YVW5|A0A96	1
tr|R0EH38|R0EH38_CA	21
tr|W4HJ06|W4HJ06_9R	1
tr|A0A0C3J0I9|A0A0C	3
tr|A0A0N0GN94|A0A0N	1
tr|A0A0Q6GEI2|A0A0Q	2
tr|A0A0T5ZK31|A0A0T	1
tr|A0A139KAN1|A0A13	3
tr|A0A1G6YIJ2|A0A1G	16
tr|A0A1V4EUE8|A0A1V	2
tr|A0A2N3QLM8|A0A2N	7
tr|A0A2W2NCJ4|A0A2W	5
tr|A0A2W4QM97|A0A2W	1
tr|A0A351G5H3|A0A35	1
tr|A0A3A4XDW7|A0A3A	1
tr|A0A3M1X7T8|A0A3M	1
tr|A0A429VC47|A0A42	13
tr|A0A4Q4XBP3|A0A4Q	19
tr|A0A517P5P2|A0A51	1
tr|A0A519DZH9|A0A51	1
tr|A0A532DDK1|A0A53	5
tr|A0A534AKX6|A0A53	8
tr|A0A535ZAF4|A0A53	2
tr|A0A540Q6E9|A0A54	3
tr|A0A542ZJX7|A0A54	3
tr|A0A558A656|A0A55	4
tr|A0A6J7ERR6|A0A6J	6
tr|A0A6N6PIR1|A0A6N	9
tr|A0A7C3EU28|A0A7C	1
tr|A0A7C5GZF3|A0A7C	1
tr|A0A7K3TGN6|A0A7K	3
tr|A0A7V1ZTU0|A0A7V	5
tr|A0A7V9ZY45|A0A7V	1
tr|A0A7X8Y153|A0A7X	1
tr|A0A7Y9S4W2|A0A7Y	1
tr|A0A7Z2JDF5|A0A7Z	4
tr|A0A806FMW2|A0A80	5
tr|A0A808VVM2|A0A80	3
tr|A0A852WXN7|A0A85	2
tr|A0A916WS55|A0A91	1
tr|A0A932HQV6|A0A93	10
tr|A0A950HFB9|A0A95	1
tr|A0A954RN00|A0A95	1
tr|A0A957C7Y0|A0A95	3
tr|A0A960ZLJ8|A0A96	1
tr|A0A967EV79|A0A96	1
tr|A0A967XU42|A0A96	1
tr|A0A973VDK6|A0A97	3
tr|B1WQK4|B1WQK4_CR	38
tr|A0A058ZMJ2|A0A05	1
tr|A0A108E555|A0A10	2
tr|A0A1B1AH73|A0A1B	3
tr|A0A1E4LSV6|A0A1E	2
tr|A0A1F3A6A4|A0A1F	1
tr|A0A1N6S6A9|A0A1N	2
tr|A0A1W6ZLN1|A0A1W	15
tr|A0A1Z9YC34|A0A1Z	7
tr|A0A2D3RGR9|A0A2D	2
tr|A0A2D8JZ22|A0A2D	8
tr|A0A2E0IQ78|A0A2E	4
tr|A0A2E2MA03|A0A2E	4
tr|A0A2E4QTD1|A0A2E	1
tr|A0A2G2DL95|A0A2G	1
tr|A0A2P8NFT0|A0A2P	3
tr|A0A348HBJ4|A0A34	1
tr|A0A3D9MLP6|A0A3D	17
tr|A0A3L7JF27|A0A3L	1
tr|A0A411Z058|A0A41	3
tr|A0A4Y6RVV4|A0A4Y	1
tr|A0A4Y9KXU9|A0A4Y	22
tr|A0A506U1Z5|A0A50	1
tr|A0A521GUG7|A0A52	1
tr|A0A539D4A0|A0A53	3
tr|A0A6B3URZ9|A0A6B	1
tr|A0A6F9WWB2|A0A6F	1
tr|A0A7W6VT08|A0A7W	54
tr|A0A947TF73|A0A94	1
tr|A0A961LFL8|A0A96	3
tr|A0A961LPE4|A0A96	1
tr|A0A969MKR8|A0A96	1
tr|B7T9X0|B7T9X0_9P	8
tr|E8RU94|E8RU94_AS	2
tr|V4PVB0|V4PVB0_9C	1
tr|A0A0D0TKC6|A0A0D	2
tr|A0A0M4LID0|A0A0M	7
tr|A0A0U3NFY3|A0A0U	1
tr|A0A133NID3|A0A13	58
tr|A0A158GGV5|A0A15	2
tr|A0A1D7VU95|A0A1D	3
tr|A0A1G7CWT5|A0A1G	2
tr|A0A1H7KZE8|A0A1H	15
tr|A0A1J5RGW7|A0A1J	1
tr|A0A1L3R8W4|A0A1L	7
tr|A0A1M5GC50|A0A1M	1
tr|A0A1Q3SJV0|A0A1Q	1
tr|A0A1W2H6W8|A0A1W	1
tr|A0A233RBV9|A0A23	1
tr|A0A2E7ELE7|A0A2E	1
tr|A0A2H0JR79|A0A2H	3
tr|A0A2I2KLJ5|A0A2I	1
tr|A0A2S0I273|A0A2S	1
tr|A0A2U1RHY0|A0A2U	1
tr|A0A2V5RN46|A0A2V	8
tr|A0A316KZC0|A0A31	1
tr|A0A326UDQ5|A0A32	2
tr|A0A327X924|A0A32	32
tr|A0A350EW24|A0A35	1
tr|A0A371QSQ0|A0A37	1
tr|A0A3A4RYK7|A0A3A	6
tr|A0A3C0AUB9|A0A3C	10
tr|A0A3C1JTG6|A0A3C	5
tr|A0A3D2XG71|A0A3D	1
tr|A0A3D3JID4|A0A3D	1
tr|A0A3D4ITI1|A0A3D	1
tr|A0A3D6C980|A0A3D	1
tr|A0A3L7TI80|A0A3L	3
tr|A0A3M0Y7J7|A0A3M	1
tr|A0A3M3CEW0|A0A3M	2
tr|A0A3R9WFG1|A0A3R	1
tr|A0A4R4YSM1|A0A4R	9
tr|A0A4R5DGJ3|A0A4R	1
tr|A0A4R5WC60|A0A4R	3
tr|A0A4R7SQ53|A0A4R	3
tr|A0A4T0URS8|A0A4T	3
tr|A0A535F538|A0A53	1
tr|A0A535R183|A0A53	3
tr|A0A538FR01|A0A53	2
tr|A0A553ZR82|A0A55	3
tr|A0A5C1W823|A0A5C	1
tr|A0A6A7Y8V2|A0A6A	3
tr|A0A6L7MZF7|A0A6L	2
tr|A0A6N8BBL2|A0A6N	3
tr|A0A7C2P890|A0A7C	1
tr|A0A7C3RC38|A0A7C	1
tr|A0A7H8T3H1|A0A7H	2
tr|A0A7X9C0S4|A0A7X	4
tr|A0A7Z0MQY3|A0A7Z	1
tr|A0A822WYY5|A0A82	1
tr|A0A848VJN7|A0A84	1
tr|A0A852UHU9|A0A85	4
tr|A0A932BLT3|A0A93	1
tr|A0A932VNC0|A0A93	2
tr|A0A934BS37|A0A93	1
tr|A0A940L9M0|A0A94	1
tr|A0A940YGQ0|A0A94	4
tr|A0A954E3P9|A0A95	1
tr|A0A956M3C7|A0A95	2
tr|B1ZP37|B1ZP37_OP	2
tr|C1DIN7|C1DIN7_AZ	3
tr|K2BF32|K2BF32_9B	2
tr|Q12AU1|Q12AU1_PO	1
tr|A0A0G3BG13|A0A0G	12
tr|A0A0H5BIC0|A0A0H	7
tr|A0A0Q7AAT3|A0A0Q	12
tr|A0A1Q9AW13|A0A1Q	10
tr|A0A1W9I7P1|A0A1W	3
tr|A0A285PMG1|A0A28	2
tr|A0A2A4R2X5|A0A2A	1
tr|A0A2R4MJM8|A0A2R	1
tr|A0A2S3W0F3|A0A2S	12
tr|A0A328AMB9|A0A32	1
tr|A0A345ZRX2|A0A34	20
tr|A0A3D5ZWI3|A0A3D	1
tr|A0A3M9X0J9|A0A3M	11
tr|A0A4D7QD80|A0A4D	3
tr|A0A4R2C627|A0A4R	3
tr|A0A4U0YZ31|A0A4U	3
tr|A0A512HCJ3|A0A51	8
tr|A0A7T5QNM1|A0A7T	14
tr|A0A932S758|A0A93	1
tr|A0A942FSJ9|A0A94	1
tr|A0A942PZY5|A0A94	1
tr|A0A972W9C9|A0A97	1
tr|A0A976EIG4|A0A97	2
tr|C8S075|C8S075_9R	1
tr|K2NWX0|K2NWX0_9H	2
tr|A0A0Q7CV22|A0A0Q	6
tr|A0A1C5EZX7|A0A1C	6
tr|A0A1I0SZ50|A0A1I	4
tr|A0A1I2GFU7|A0A1I	2
tr|A0A1M7TRG6|A0A1M	3
tr|A0A231HFR9|A0A23	1
tr|A0A257G7E1|A0A25	1
tr|A0A261G5L0|A0A26	22
tr|A0A2D7XWI0|A0A2D	2
tr|A0A2E0V2L1|A0A2E	1
tr|A0A2K8U9C7|A0A2K	2
tr|A0A2N7VXJ2|A0A2N	4
tr|A0A2T2QE72|A0A2T	1
tr|A0A2U8I4B0|A0A2U	1
tr|A0A2V6WCY0|A0A2V	2
tr|A0A2W4QUG7|A0A2W	2
tr|A0A349B1J4|A0A34	1
tr|A0A349VSM4|A0A34	6
tr|A0A3B9TR33|A0A3B	2
tr|A0A3C2ED39|A0A3C	1
tr|A0A3M0CXR9|A0A3M	1
tr|A0A3N5GYH7|A0A3N	1
tr|A0A429VC22|A0A42	1
tr|A0A430FHZ6|A0A43	7
tr|A0A494VMC6|A0A49	1
tr|A0A4Q5LDM5|A0A4Q	1
tr|A0A4Q5TGA2|A0A4Q	1
tr|A0A4Q5XF55|A0A4Q	1
tr|A0A4S1WRM1|A0A4S	4
tr|A0A4Z0BLT2|A0A4Z	1
tr|A0A521UD95|A0A52	1
tr|A0A522C8I2|A0A52	1
tr|A0A532EU98|A0A53	3
tr|A0A543BLW6|A0A54	1
tr|A0A661DJS7|A0A66	1
tr|A0A6G6K9Y9|A0A6G	1
tr|A0A6I2FUT4|A0A6I	1
tr|A0A6P2BVF6|A0A6P	2
tr|A0A7C1UCT8|A0A7C	2
tr|A0A7G7L5T1|A0A7G	2
tr|A0A7W7MR33|A0A7W	1
tr|A0A7X6RTC5|A0A7X	1
tr|A0A832B5N3|A0A83	4
tr|A0A843YSQ8|A0A84	7
tr|A0A8I1UXP9|A0A8I	1
tr|A0A8J3EDK6|A0A8J	1
tr|A0A8J3Q789|A0A8J	13
tr|A0A923E590|A0A92	2
tr|A0A941QW43|A0A94	6
tr|A0A950A6Z2|A0A95	3
tr|A0A959L4B9|A0A95	1
tr|A0A975J3D5|A0A97	4
tr|F3QLN4|F3QLN4_9B	2
sp|Q51786|PHZR_PSEF	47
tr|A0A062TUG5|A0A06	2
tr|A0A0D7EWJ7|A0A0D	2
tr|A0A120GBB5|A0A12	1
tr|A0A135P6Q5|A0A13	1
tr|A0A1G7STS9|A0A1G	1
tr|A0A1G8FB49|A0A1G	1
tr|A0A1I6TPE5|A0A1I	2
tr|A0A1N7IMX3|A0A1N	2
tr|A0A1W9KJC2|A0A1W	1
tr|A0A1Y6KCG9|A0A1Y	14
tr|A0A2A4V0U7|A0A2A	2
tr|A0A2C9CTP0|A0A2C	2
tr|A0A2D6EKU7|A0A2D	3
tr|A0A2E7K2Q3|A0A2E	1
tr|A0A2G1YBI5|A0A2G	1
tr|A0A2N3DM07|A0A2N	5
tr|A0A352R222|A0A35	1
tr|A0A375CY20|A0A37	1
tr|A0A380T906|A0A38	7
tr|A0A3D3B8L9|A0A3D	2
tr|A0A3E0WZK9|A0A3E	1
tr|A0A418WTT3|A0A41	1
tr|A0A430EJC6|A0A43	2
tr|A0A431PQQ8|A0A43	1
tr|A0A4P6FQ17|A0A4P	1
tr|A0A4V1BQV6|A0A4V	1
tr|A0A512BM34|A0A51	1
tr|A0A5P9D4I6|A0A5P	2
tr|A0A6I4EA99|A0A6I	1
tr|A0A7W9ZCT1|A0A7W	2
tr|A0A7Y8SUC2|A0A7Y	1
tr|A0A829YHY3|A0A82	1
tr|A0A936HW43|A0A93	2
tr|A0A938DEE2|A0A93	4
tr|A0A951VRB9|A0A95	1
tr|A0A961TGV0|A0A96	1
tr|A0A973HIG2|A0A97	4
tr|M4ZDV7|M4ZDV7_9B	1
tr|N6U1P2|N6U1P2_9H	1
tr|A0A0B8NI78|A0A0B	8
tr|A0A141RDE5|A0A14	1
tr|A0A177RD65|A0A17	3
tr|A0A1F8QHC2|A0A1F	10
tr|A0A1F8TIT5|A0A1F	1
tr|A0A1G7F3D2|A0A1G	6
tr|A0A1G7TK51|A0A1G	1
tr|A0A1G9RUZ7|A0A1G	1
tr|A0A1H8SN50|A0A1H	2
tr|A0A1H9XRH7|A0A1H	1
tr|A0A1K1QU04|A0A1K	3
tr|A0A1L3MHQ2|A0A1L	3
tr|A0A1M7QAY0|A0A1M	4
tr|A0A261QX82|A0A26	5
tr|A0A2D6RUR6|A0A2D	3
tr|A0A2D6RXB9|A0A2D	9
tr|A0A2N2BDA5|A0A2N	2
tr|A0A2N3WNI5|A0A2N	3
tr|A0A2N5E541|A0A2N	3
tr|A0A2N6EV69|A0A2N	1
tr|A0A2N9NH06|A0A2N	1
tr|A0A2R4M2F8|A0A2R	1
tr|A0A2U8QFY0|A0A2U	2
tr|A0A2V5R6V0|A0A2V	3
tr|A0A2V8IIW0|A0A2V	1
tr|A0A315DX29|A0A31	1
tr|A0A353ZFP9|A0A35	2
tr|A0A354PFM6|A0A35	1
tr|A0A356JIV6|A0A35	14
tr|A0A3D5BB75|A0A3D	3
tr|A0A3S0FBC2|A0A3S	12
tr|A0A4P7C186|A0A4P	9
tr|A0A4Q2A6Q0|A0A4Q	3
tr|A0A4Q5TXU7|A0A4Q	1
tr|A0A4R2PW96|A0A4R	37
tr|A0A4R4L6V9|A0A4R	6
tr|A0A4R8MKT7|A0A4R	1
tr|A0A521G9N0|A0A52	1
tr|A0A521HF79|A0A52	1
tr|A0A562WGS7|A0A56	2
tr|A0A5A9GQ92|A0A5A	25
tr|A0A6C1QVX4|A0A6C	1
tr|A0A6I2UE53|A0A6I	13
tr|A0A7D7ZYE3|A0A7D	7
tr|A0A7K1TT26|A0A7K	2
tr|A0A7V9CIS8|A0A7V	2
tr|A0A7W1QYR9|A0A7W	1
tr|A0A838HUE8|A0A83	2
tr|A0A838LH69|A0A83	1
tr|A0A840IA28|A0A84	2
tr|A0A843T1X4|A0A84	2
tr|A0A8D5AHG3|A0A8D	8
tr|A0A917QGN8|A0A91	1
tr|A0A927NKN1|A0A92	1
tr|A0A936I1V1|A0A93	1
tr|A0A948SI34|A0A94	1
tr|A0A951DAH5|A0A95	10
tr|A0A952SJV3|A0A95	4
tr|A0A964IM62|A0A96	1
tr|A0A966NUC3|A0A96	1
tr|C9YE55|C9YE55_CU	2
tr|E8X6X2|E8X6X2_GR	1
tr|F8B0F4|F8B0F4_9A	4
tr|A0A0Q4RI52|A0A0Q	3
tr|A0A0Q7X1B3|A0A0Q	2
tr|A0A0S4WKY6|A0A0S	5
tr|A0A127MG24|A0A12	5
tr|A0A1H8LNS6|A0A1H	1
tr|A0A1I3HNW2|A0A1I	1
